NCTETID,DISTRICT,CLASS_11,CLASS_12,CLASS_13,SCHOOLYEAR_SP,OBSID,RATERID,OBSYEAR,OBSMONTH,OBSDAY,CHAPNUM,CLPC,CLNC,CLTS,CLRSP,CLBM,CLPRDT,CLILF,CLCU,CLAPS,CLQF,CLINSTD,CLSTENG,SCHOOLID
12001,12,1,1,0,2011,41,17,2010,12,16,3,6.0,1.0,5.0,5.0,5.0,7.0,5.0,5.0,2.0,5.0,4.0,4.0,1209.0
12001,12,1,1,0,2011,41,17,2010,12,16,4,6.0,1.0,5.0,4.0,6.0,7.0,4.0,4.0,1.0,5.0,3.0,5.0,1209.0
12001,12,1,1,0,2011,767,18,2011,4,7,1,7.0,1.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,1209.0
12001,12,1,1,0,2011,767,18,2011,4,7,2,7.0,1.0,5.0,6.0,7.0,7.0,5.0,5.0,4.0,6.0,6.0,6.0,1209.0
12001,12,1,1,0,2011,767,18,2011,4,7,3,7.0,1.0,5.0,5.0,7.0,7.0,,5.0,6.0,6.0,5.0,6.0,1209.0
12001,12,1,1,0,2011,986,1,2011,5,18,1,6.0,1.0,5.0,5.0,6.0,7.0,4.0,4.0,3.0,4.0,5.0,6.0,1209.0
12001,12,1,1,0,2011,986,1,2011,5,18,2,6.0,1.0,5.0,4.0,6.0,7.0,4.0,4.0,3.0,4.0,4.0,5.0,1209.0
12001,12,1,1,0,2011,986,1,2011,5,18,3,5.0,2.0,5.0,4.0,6.0,7.0,5.0,5.0,4.0,3.0,4.0,6.0,1209.0
12001,12,1,1,0,2012,2155,17,2011,11,16,1,5.0,1.0,5.0,3.0,7.0,7.0,4.0,4.0,3.0,5.0,4.0,4.0,1209.0
12001,12,1,1,0,2012,2155,17,2011,11,16,2,6.0,1.0,5.0,5.0,6.0,7.0,4.0,4.0,4.0,5.0,4.0,5.0,1209.0
12001,12,1,1,0,2012,2155,17,2011,11,16,3,5.0,1.0,5.0,3.0,6.0,7.0,5.0,5.0,5.0,5.0,6.0,5.0,1209.0
12001,12,1,1,0,2012,2795,8,2012,2,29,1,5.0,1.0,5.0,3.0,6.0,6.0,5.0,3.0,3.0,4.0,4.0,5.0,1209.0
12001,12,1,1,0,2012,2795,8,2012,2,29,2,5.0,1.0,5.0,3.0,6.0,6.0,5.0,3.0,3.0,4.0,4.0,5.0,1209.0
12001,12,1,1,0,2012,2795,8,2012,2,29,3,5.0,1.0,5.0,3.0,7.0,7.0,5.0,3.0,3.0,4.0,4.0,5.0,1209.0
12001,12,1,1,0,2012,2922,1,2012,3,22,1,5.0,1.0,5.0,4.0,7.0,7.0,5.0,6.0,3.0,4.0,4.0,6.0,1209.0
12001,12,1,1,0,2012,2922,1,2012,3,22,2,6.0,1.0,4.0,4.0,6.0,7.0,6.0,5.0,3.0,4.0,4.0,6.0,1209.0
12001,12,1,1,0,2012,2922,1,2012,3,22,3,5.0,1.0,4.0,4.0,5.0,7.0,4.0,5.0,3.0,3.0,4.0,6.0,1209.0
12002,12,1,1,1,2011,520,11,2011,3,7,1,5.0,1.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,1207.0
12002,12,1,1,1,2011,520,11,2011,3,7,2,5.0,1.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,1207.0
12002,12,1,1,1,2011,520,11,2011,3,7,3,5.0,1.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,1207.0
12002,12,1,1,1,2011,520,11,2011,3,7,4,5.0,1.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,5.0,1207.0
12002,12,1,1,1,2011,951,17,2011,5,5,1,5.0,1.0,4.0,2.0,6.0,7.0,4.0,5.0,3.0,4.0,3.0,4.0,1207.0
12002,12,1,1,1,2011,951,17,2011,5,5,2,5.0,1.0,4.0,3.0,6.0,7.0,4.0,4.0,3.0,5.0,3.0,4.0,1207.0
12002,12,1,1,1,2011,951,17,2011,5,5,3,4.0,1.0,4.0,3.0,6.0,7.0,4.0,6.0,4.0,5.0,4.0,5.0,1207.0
12002,12,1,1,1,2011,951,17,2011,5,5,4,5.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,4.0,6.0,4.0,5.0,1207.0
12002,12,1,1,1,2012,2179,12,2011,11,29,1,7.0,1.0,4.0,5.0,6.0,7.0,5.0,5.0,3.0,4.0,5.0,6.0,1207.0
12002,12,1,1,1,2012,2179,12,2011,11,29,2,7.0,1.0,4.0,4.0,6.0,7.0,5.0,5.0,3.0,3.0,4.0,6.0,1207.0
12002,12,1,1,1,2012,2179,12,2011,11,29,3,7.0,1.0,3.0,5.0,7.0,7.0,5.0,4.0,2.0,3.0,5.0,6.0,1207.0
12002,12,1,1,1,2012,2179,12,2011,11,29,4,7.0,1.0,4.0,4.0,7.0,7.0,6.0,4.0,2.0,3.0,4.0,7.0,1207.0
12002,12,1,1,1,2012,2179,12,2011,11,29,5,7.0,1.0,5.0,4.0,7.0,7.0,6.0,4.0,2.0,4.0,5.0,6.0,1207.0
12002,12,1,1,1,2012,2614,17,2012,1,24,1,5.0,1.0,4.0,2.0,6.0,7.0,4.0,5.0,2.0,5.0,3.0,4.0,1207.0
12002,12,1,1,1,2012,2614,17,2012,1,24,2,5.0,1.0,4.0,2.0,6.0,6.0,4.0,5.0,3.0,5.0,3.0,4.0,1207.0
12002,12,1,1,1,2012,2614,17,2012,1,24,3,5.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,4.0,1207.0
12002,12,1,1,1,2012,2614,17,2012,1,24,4,5.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1207.0
12002,12,1,1,1,2012,2614,17,2012,1,24,5,5.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,3.0,4.0,1207.0
12002,12,1,1,1,2012,3010,4,2012,5,18,1,4.0,1.0,4.0,4.0,6.0,7.0,5.0,4.0,3.0,4.0,3.0,6.0,1207.0
12002,12,1,1,1,2012,3010,4,2012,5,18,2,4.0,1.0,4.0,5.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,7.0,1207.0
12002,12,1,1,1,2012,3010,4,2012,5,18,3,4.0,1.0,5.0,4.0,7.0,7.0,5.0,5.0,4.0,4.0,4.0,6.0,1207.0
12002,12,1,1,1,2012,3010,4,2012,5,18,4,4.0,1.0,5.0,4.0,7.0,6.0,5.0,5.0,4.0,5.0,4.0,7.0,1207.0
12002,12,1,1,1,2013,4360,2,2012,11,9,1,4.0,1.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,1207.0
12002,12,1,1,1,2013,4360,2,2012,11,9,2,5.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,6.0,1207.0
12002,12,1,1,1,2013,4360,2,2012,11,9,3,4.0,2.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,1207.0
12002,12,1,1,1,2013,4360,2,2012,11,9,4,4.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,1207.0
12002,12,1,1,1,2013,4360,2,2012,11,9,5,4.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,1207.0
12002,12,1,1,1,2013,4688,4,2013,4,23,1,4.0,1.0,5.0,3.0,7.0,7.0,4.0,4.0,3.0,4.0,4.0,6.0,1207.0
12002,12,1,1,1,2013,4688,4,2013,4,23,2,4.0,1.0,5.0,3.0,7.0,7.0,4.0,5.0,3.0,4.0,4.0,6.0,1207.0
12002,12,1,1,1,2013,4688,4,2013,4,23,3,4.0,1.0,5.0,4.0,7.0,7.0,5.0,5.0,3.0,4.0,5.0,7.0,1207.0
12002,12,1,1,1,2013,4688,4,2013,4,23,4,4.0,1.0,5.0,3.0,7.0,7.0,5.0,5.0,4.0,4.0,4.0,6.0,1207.0
12002,12,1,1,1,2013,4724,8,2013,5,21,1,4.0,1.0,4.0,3.0,7.0,6.0,5.0,3.0,3.0,3.0,4.0,5.0,1207.0
12002,12,1,1,1,2013,4724,8,2013,5,21,2,3.0,1.0,4.0,3.0,6.0,6.0,4.0,3.0,3.0,2.0,3.0,5.0,1207.0
12002,12,1,1,1,2013,4724,8,2013,5,21,3,3.0,1.0,4.0,3.0,6.0,6.0,4.0,3.0,3.0,2.0,3.0,4.0,1207.0
12003,12,1,0,0,2011,63,16,2011,1,5,1,6.0,1.0,5.0,3.0,7.0,7.0,6.0,6.0,2.0,4.0,4.0,7.0,1209.0
12003,12,1,0,0,2011,63,16,2011,1,5,2,5.0,1.0,5.0,2.0,6.0,7.0,4.0,4.0,2.0,2.0,4.0,6.0,1209.0
12003,12,1,0,0,2011,63,16,2011,1,5,3,3.0,1.0,5.0,4.0,5.0,6.0,5.0,5.0,3.0,3.0,3.0,6.0,1209.0
12003,12,1,0,0,2011,63,16,2011,1,5,4,3.0,2.0,4.0,4.0,6.0,6.0,5.0,5.0,3.0,4.0,4.0,6.0,1209.0
12003,12,1,0,0,2011,843,19,2011,4,12,1,4.0,1.0,5.0,2.0,6.0,5.0,5.0,6.0,2.0,3.0,5.0,4.0,1209.0
12003,12,1,0,0,2011,843,19,2011,4,12,2,5.0,1.0,5.0,4.0,6.0,6.0,5.0,4.0,3.0,4.0,5.0,5.0,1209.0
12003,12,1,0,0,2011,843,19,2011,4,12,3,5.0,1.0,4.0,2.0,6.0,6.0,4.0,5.0,3.0,4.0,5.0,5.0,1209.0
12004,12,1,0,0,2011,238,17,2011,1,25,1,6.0,1.0,5.0,4.0,6.0,7.0,3.0,5.0,3.0,5.0,4.0,5.0,1203.0
12004,12,1,0,0,2011,238,17,2011,1,25,2,6.0,1.0,5.0,5.0,5.0,6.0,5.0,6.0,3.0,6.0,5.0,6.0,1203.0
12004,12,1,0,0,2011,238,17,2011,1,25,3,6.0,1.0,5.0,3.0,6.0,7.0,3.0,6.0,3.0,5.0,4.0,5.0,1203.0
12004,12,1,0,0,2011,238,17,2011,1,25,4,6.0,1.0,5.0,5.0,6.0,7.0,4.0,6.0,3.0,5.0,4.0,5.0,1203.0
12004,12,1,0,0,2011,852,7,2011,4,27,1,3.0,1.0,3.0,4.0,7.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,1203.0
12004,12,1,0,0,2011,852,7,2011,4,27,2,4.0,1.0,5.0,4.0,6.0,6.0,5.0,4.0,4.0,5.0,4.0,5.0,1203.0
12004,12,1,0,0,2011,852,7,2011,4,27,3,4.0,2.0,5.0,3.0,5.0,5.0,3.0,,3.0,4.0,,4.0,1203.0
12004,12,1,0,0,2011,852,7,2011,4,27,4,5.0,1.0,5.0,4.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0,6.0,1203.0
12004,12,1,0,0,2011,852,7,2011,4,27,5,3.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,1203.0
12005,12,1,1,0,2011,146,8,2011,1,14,1,,,,,,,,,,,,,1203.0
12005,12,1,1,0,2011,146,8,2011,1,14,2,5.0,1.0,4.0,3.0,6.0,7.0,5.0,4.0,3.0,3.0,3.0,5.0,1203.0
12005,12,1,1,0,2011,146,8,2011,1,14,3,5.0,1.0,4.0,3.0,6.0,7.0,5.0,4.0,3.0,3.0,3.0,5.0,1203.0
12005,12,1,1,0,2011,146,8,2011,1,14,4,5.0,1.0,4.0,3.0,6.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0,1203.0
12005,12,1,1,0,2011,732,16,2011,3,31,1,6.0,1.0,6.0,5.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,7.0,1203.0
12005,12,1,1,0,2011,732,16,2011,3,31,2,6.0,1.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,1203.0
12005,12,1,1,0,2011,732,16,2011,3,31,3,6.0,1.0,6.0,5.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,1203.0
12005,12,1,1,0,2011,732,16,2011,3,31,4,7.0,1.0,6.0,6.0,7.0,6.0,7.0,6.0,5.0,6.0,6.0,7.0,1203.0
12005,12,1,1,0,2011,851,17,2011,4,26,1,5.0,1.0,4.0,3.0,7.0,7.0,5.0,6.0,2.0,5.0,2.0,4.0,1203.0
12005,12,1,1,0,2011,851,17,2011,4,26,2,5.0,1.0,4.0,4.0,6.0,7.0,4.0,5.0,2.0,6.0,3.0,4.0,1203.0
12005,12,1,1,0,2011,851,17,2011,4,26,3,5.0,1.0,4.0,2.0,6.0,7.0,4.0,5.0,2.0,5.0,3.0,4.0,1203.0
12005,12,1,1,0,2011,851,17,2011,4,26,4,5.0,1.0,4.0,3.0,6.0,7.0,3.0,6.0,4.0,5.0,3.0,4.0,1203.0
12005,12,1,1,0,2011,1019,12,2011,5,20,1,7.0,1.0,4.0,4.0,7.0,6.0,4.0,3.0,3.0,4.0,4.0,6.0,1203.0
12005,12,1,1,0,2011,1019,12,2011,5,20,2,7.0,1.0,4.0,4.0,7.0,7.0,3.0,4.0,2.0,4.0,3.0,6.0,1203.0
12005,12,1,1,0,2011,1019,12,2011,5,20,3,7.0,1.0,3.0,3.0,7.0,7.0,4.0,3.0,2.0,3.0,3.0,5.0,1203.0
12005,12,1,1,0,2012,2152,17,2011,11,16,1,5.0,1.0,4.0,4.0,6.0,7.0,5.0,5.0,3.0,4.0,3.0,5.0,1203.0
12005,12,1,1,0,2012,2152,17,2011,11,16,2,5.0,1.0,4.0,3.0,7.0,7.0,3.0,5.0,3.0,3.0,3.0,4.0,1203.0
12005,12,1,1,0,2012,2152,17,2011,11,16,3,5.0,1.0,4.0,4.0,6.0,6.0,4.0,5.0,4.0,4.0,3.0,4.0,1203.0
12005,12,1,1,0,2012,2152,17,2011,11,16,4,5.0,1.0,4.0,3.0,7.0,7.0,3.0,5.0,4.0,5.0,4.0,4.0,1203.0
12005,12,1,1,0,2012,2152,17,2011,11,16,5,5.0,1.0,4.0,4.0,6.0,7.0,4.0,5.0,4.0,5.0,3.0,4.0,1203.0
12005,12,1,1,0,2012,2519,8,2012,1,18,1,5.0,1.0,5.0,4.0,7.0,7.0,5.0,4.0,3.0,3.0,4.0,5.0,1203.0
12005,12,1,1,0,2012,2519,8,2012,1,18,2,4.0,1.0,4.0,3.0,7.0,7.0,5.0,3.0,3.0,4.0,4.0,5.0,1203.0
12005,12,1,1,0,2012,2519,8,2012,1,18,3,5.0,1.0,5.0,4.0,7.0,7.0,5.0,3.0,3.0,4.0,4.0,5.0,1203.0
12005,12,1,1,0,2012,2519,8,2012,1,18,4,5.0,1.0,5.0,3.0,7.0,7.0,5.0,4.0,3.0,3.0,3.0,5.0,1203.0
12005,12,1,1,0,2012,2948,4,2012,4,9,1,4.0,1.0,4.0,3.0,6.0,6.0,4.0,3.0,2.0,4.0,3.0,5.0,1203.0
12005,12,1,1,0,2012,2948,4,2012,4,9,2,4.0,1.0,5.0,3.0,6.0,6.0,5.0,4.0,3.0,4.0,4.0,6.0,1203.0
12005,12,1,1,0,2012,2948,4,2012,4,9,3,4.0,1.0,5.0,3.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,6.0,1203.0
12005,12,1,1,0,2012,2948,4,2012,4,9,4,4.0,1.0,5.0,3.0,6.0,6.0,5.0,4.0,3.0,4.0,4.0,6.0,1203.0
12006,12,1,1,1,2011,36,14,2010,12,20,1,5.0,1.0,4.0,3.0,6.0,6.0,4.0,4.0,2.0,3.0,4.0,5.0,1206.0
12006,12,1,1,1,2011,36,14,2010,12,20,2,4.0,2.0,4.0,4.0,6.0,6.0,3.0,4.0,2.0,3.0,2.0,5.0,1206.0
12006,12,1,1,1,2011,36,14,2010,12,20,3,4.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,1.0,2.0,2.0,4.0,1206.0
12006,12,1,1,1,2011,36,14,2010,12,20,4,3.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,1206.0
12006,12,1,1,1,2011,737,18,2011,3,29,1,4.0,2.0,4.0,2.0,6.0,6.0,4.0,5.0,3.0,4.0,4.0,5.0,1206.0
12006,12,1,1,1,2011,737,18,2011,3,29,2,5.0,2.0,5.0,3.0,6.0,6.0,5.0,4.0,4.0,5.0,3.0,5.0,1206.0
12006,12,1,1,1,2011,737,18,2011,3,29,3,5.0,1.0,5.0,4.0,6.0,6.0,3.0,4.0,3.0,5.0,4.0,5.0,1206.0
12006,12,1,1,1,2011,737,18,2011,3,29,4,4.0,2.0,4.0,5.0,6.0,6.0,3.0,4.0,4.0,3.0,3.0,4.0,1206.0
12006,12,1,1,1,2012,2129,16,2011,11,10,1,5.0,1.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,6.0,1206.0
12006,12,1,1,1,2012,2129,16,2011,11,10,2,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,7.0,1206.0
12006,12,1,1,1,2012,2129,16,2011,11,10,3,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,1206.0
12006,12,1,1,1,2012,2129,16,2011,11,10,4,6.0,1.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,1206.0
12006,12,1,1,1,2012,2691,4,2012,2,9,1,4.0,1.0,5.0,4.0,6.0,6.0,5.0,4.0,3.0,4.0,5.0,6.0,1206.0
12006,12,1,1,1,2012,2691,4,2012,2,9,2,4.0,1.0,5.0,4.0,6.0,6.0,5.0,4.0,3.0,5.0,5.0,6.0,1206.0
12006,12,1,1,1,2012,2691,4,2012,2,9,3,3.0,2.0,4.0,3.0,5.0,6.0,4.0,3.0,3.0,4.0,5.0,5.0,1206.0
12006,12,1,1,1,2012,2691,4,2012,2,9,4,4.0,1.0,4.0,3.0,6.0,6.0,4.0,3.0,3.0,4.0,4.0,5.0,1206.0
12006,12,1,1,1,2012,2984,8,2012,5,3,1,4.0,1.0,4.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,5.0,1206.0
12006,12,1,1,1,2012,2984,8,2012,5,3,2,3.0,1.0,4.0,3.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,4.0,1206.0
12006,12,1,1,1,2012,2984,8,2012,5,3,3,4.0,1.0,4.0,4.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,4.0,1206.0
12006,12,1,1,1,2012,2984,8,2012,5,3,4,3.0,1.0,4.0,3.0,7.0,7.0,4.0,3.0,2.0,2.0,3.0,4.0,1206.0
12006,12,1,1,1,2013,4355,17,2012,12,3,1,5.0,1.0,4.0,3.0,7.0,7.0,4.0,5.0,5.0,5.0,5.0,5.0,1206.0
12006,12,1,1,1,2013,4355,17,2012,12,3,2,6.0,1.0,4.0,3.0,7.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1206.0
12006,12,1,1,1,2013,4355,17,2012,12,3,3,6.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1206.0
12006,12,1,1,1,2013,4355,17,2012,12,3,4,6.0,1.0,5.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,1206.0
12006,12,1,1,1,2013,4695,16,2013,4,30,1,3.0,1.0,3.0,2.0,7.0,6.0,4.0,4.0,2.0,3.0,3.0,6.0,1206.0
12006,12,1,1,1,2013,4695,16,2013,4,30,2,3.0,1.0,4.0,2.0,7.0,6.0,5.0,5.0,3.0,3.0,3.0,7.0,1206.0
12006,12,1,1,1,2013,4695,16,2013,4,30,3,4.0,1.0,5.0,2.0,7.0,6.0,5.0,5.0,3.0,4.0,4.0,7.0,1206.0
12006,12,1,1,1,2013,4695,16,2013,4,30,4,3.0,1.0,4.0,2.0,7.0,7.0,5.0,5.0,4.0,3.0,3.0,6.0,1206.0
12006,12,1,1,1,2013,4736,5,2013,5,28,1,3.0,1.0,2.0,2.0,7.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,1206.0
12006,12,1,1,1,2013,4736,5,2013,5,28,2,3.0,1.0,3.0,1.0,6.0,6.0,2.0,3.0,1.0,2.0,1.0,4.0,1206.0
12006,12,1,1,1,2013,4736,5,2013,5,28,3,2.0,2.0,2.0,2.0,6.0,6.0,3.0,4.0,2.0,3.0,2.0,4.0,1206.0
12006,12,1,1,1,2013,4736,5,2013,5,28,4,2.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,1206.0
12007,12,1,1,1,2011,740,17,2011,4,5,1,4.0,1.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,1206.0
12007,12,1,1,1,2011,740,17,2011,4,5,2,4.0,1.0,4.0,4.0,4.0,6.0,4.0,5.0,3.0,5.0,3.0,3.0,1206.0
12007,12,1,1,1,2011,740,17,2011,4,5,3,4.0,1.0,4.0,3.0,6.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,1206.0
12007,12,1,1,1,2011,740,17,2011,4,5,4,4.0,2.0,4.0,3.0,3.0,6.0,4.0,4.0,3.0,4.0,2.0,4.0,1206.0
12007,12,1,1,1,2011,1046,11,2011,5,26,1,,1.0,5.0,2.0,5.0,6.0,4.0,3.0,3.0,3.0,3.0,5.0,1206.0
12007,12,1,1,1,2011,1046,11,2011,5,26,2,5.0,1.0,5.0,2.0,6.0,6.0,4.0,3.0,2.0,4.0,4.0,5.0,1206.0
12007,12,1,1,1,2011,1046,11,2011,5,26,3,6.0,1.0,6.0,3.0,6.0,6.0,5.0,5.0,3.0,4.0,4.0,5.0,1206.0
12007,12,1,1,1,2012,2124,8,2011,11,9,1,4.0,1.0,4.0,4.0,6.0,6.0,4.0,3.0,3.0,4.0,5.0,5.0,1206.0
12007,12,1,1,1,2012,2124,8,2011,11,9,2,4.0,1.0,5.0,4.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,4.0,1206.0
12007,12,1,1,1,2012,2124,8,2011,11,9,3,4.0,1.0,5.0,4.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,4.0,1206.0
12007,12,1,1,1,2012,2124,8,2011,11,9,4,4.0,1.0,5.0,4.0,7.0,7.0,5.0,3.0,3.0,5.0,4.0,5.0,1206.0
12007,12,1,1,1,2012,2986,2,2012,5,3,1,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,1206.0
12007,12,1,1,1,2012,2986,2,2012,5,3,2,3.0,1.0,4.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,1206.0
12007,12,1,1,1,2012,2986,2,2012,5,3,3,3.0,1.0,6.0,3.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,1206.0
12007,12,1,1,1,2012,2986,2,2012,5,3,4,3.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,5.0,1206.0
12007,12,1,1,1,2013,4361,16,2012,12,3,1,3.0,1.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,1206.0
12007,12,1,1,1,2013,4361,16,2012,12,3,2,3.0,1.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,1206.0
12007,12,1,1,1,2013,4361,16,2012,12,3,3,3.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,1206.0
12007,12,1,1,1,2013,4696,4,2013,4,30,1,5.0,1.0,5.0,3.0,7.0,7.0,5.0,5.0,4.0,5.0,5.0,7.0,1206.0
12007,12,1,1,1,2013,4696,4,2013,4,30,2,5.0,1.0,6.0,4.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,7.0,1206.0
12007,12,1,1,1,2013,4696,4,2013,4,30,3,5.0,1.0,6.0,4.0,7.0,7.0,5.0,5.0,5.0,5.0,6.0,7.0,1206.0
12007,12,1,1,1,2013,4727,5,2013,5,28,1,2.0,3.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1206.0
12007,12,1,1,1,2013,4727,5,2013,5,28,2,2.0,3.0,2.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1206.0
12007,12,1,1,1,2013,4727,5,2013,5,28,3,2.0,3.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,1206.0
12008,12,1,1,1,2011,551,9,2011,3,11,1,3.0,2.0,5.0,4.0,7.0,6.0,5.0,4.0,3.0,5.0,5.0,5.0,1207.0
12008,12,1,1,1,2011,551,9,2011,3,11,2,3.0,3.0,5.0,2.0,6.0,5.0,4.0,3.0,2.0,2.0,1.0,5.0,1207.0
12008,12,1,1,1,2011,551,9,2011,3,11,3,2.0,3.0,3.0,3.0,6.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,1207.0
12008,12,1,1,1,2011,551,9,2011,3,11,4,4.0,2.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,6.0,5.0,6.0,1207.0
12008,12,1,1,1,2011,603,17,2011,3,18,1,5.0,1.0,5.0,3.0,6.0,7.0,5.0,5.0,3.0,5.0,4.0,5.0,1207.0
12008,12,1,1,1,2011,603,17,2011,3,18,2,4.0,1.0,4.0,3.0,6.0,7.0,5.0,6.0,3.0,5.0,4.0,5.0,1207.0
12008,12,1,1,1,2011,603,17,2011,3,18,3,5.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,3.0,5.0,4.0,5.0,1207.0
12008,12,1,1,1,2011,603,17,2011,3,18,4,4.0,1.0,4.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,3.0,4.0,1207.0
12008,12,1,1,1,2012,2189,13,2011,12,1,1,2.0,3.0,5.0,2.0,6.0,7.0,4.0,3.0,1.0,3.0,2.0,4.0,1207.0
12008,12,1,1,1,2012,2189,13,2011,12,1,2,2.0,3.0,4.0,2.0,7.0,7.0,4.0,5.0,1.0,3.0,3.0,4.0,1207.0
12008,12,1,1,1,2012,2189,13,2011,12,1,3,4.0,1.0,6.0,2.0,7.0,7.0,3.0,2.0,2.0,3.0,2.0,5.0,1207.0
12008,12,1,1,1,2012,2189,13,2011,12,1,4,4.0,2.0,6.0,2.0,7.0,7.0,4.0,1.0,2.0,3.0,2.0,5.0,1207.0
12008,12,1,1,1,2012,2615,9,2012,1,25,1,2.0,1.0,3.0,2.0,7.0,7.0,3.0,5.0,1.0,5.0,5.0,5.0,1207.0
12008,12,1,1,1,2012,2615,9,2012,1,25,2,3.0,1.0,5.0,2.0,7.0,6.0,4.0,3.0,1.0,2.0,2.0,7.0,1207.0
12008,12,1,1,1,2012,2615,9,2012,1,25,3,4.0,1.0,4.0,2.0,7.0,5.0,3.0,2.0,1.0,3.0,1.0,7.0,1207.0
12008,12,1,1,1,2012,2615,9,2012,1,25,4,2.0,1.0,5.0,2.0,7.0,5.0,3.0,3.0,1.0,3.0,1.0,5.0,1207.0
12008,12,1,1,1,2012,2978,4,2012,5,2,1,4.0,1.0,4.0,2.0,7.0,7.0,4.0,4.0,2.0,4.0,3.0,5.0,1207.0
12008,12,1,1,1,2012,2978,4,2012,5,2,2,4.0,1.0,5.0,3.0,7.0,7.0,5.0,4.0,3.0,4.0,3.0,6.0,1207.0
12008,12,1,1,1,2012,2978,4,2012,5,2,3,4.0,1.0,4.0,3.0,7.0,7.0,4.0,4.0,3.0,4.0,4.0,6.0,1207.0
12008,12,1,1,1,2013,4342,15,2012,11,5,1,5.0,1.0,4.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,6.0,1207.0
12008,12,1,1,1,2013,4342,15,2012,11,5,2,5.0,1.0,4.0,3.0,6.0,6.0,4.0,4.0,3.0,4.0,3.0,5.0,1207.0
